country_a,country_b,year,tradeagreementindex,maritime_connectivity,sentiment_index,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
AUS,IND,2007,0,0.3,0.6704421472307116,271551179.75535935,3121624636.362084,695434704.5813434,3816741444.5096498,187222583.0480752,37671819.678769186,117230049.97778,148856126.08693907
AUS,IND,2008,0,0.3,0.6543925064884494,646134426.5870456,5395098800.969323,797112203.508845,4358046357.682498,218624534.77073333,43336336.455947936,141157928.03841254,140081091.9871944
AUS,IND,2009,0,0.3,0.6536085981696493,435027516.8932213,4705560949.809513,938846423.6329044,5543820469.954043,170764285.60285315,37932754.211453915,165629603.3182355,122328396.5777738
AUS,IND,2010,0,0.3,0.661638108245887,485922460.0609096,8217525643.416485,819127506.7850205,5198276371.922273,276006811.71337134,51436165.711491,220795062.71444485,211154201.6760046
AUS,IND,2011,0,0.3,0.6760179308188412,554410060.0972193,8967658732.062044,857319512.4273297,4525446115.556877,319204876.56422716,51277196.2632901,251263737.9936129,249603065.03540066
AUS,IND,2012,0,0.3,0.6599800204595034,757922916.7764387,6749487225.985829,764932943.712302,3354021788.8128896,369114567.1174476,45963543.74842234,272082334.5751395,121615287.27152896
AUS,IND,2013,0,0.3,0.5379483449230542,491867995.00836617,5234748726.69654,556503824.540392,1859140542.2370274,384905355.10405594,65691744.528758325,284978275.7665505,80971600.11830822
AUS,IND,2014,0,0.3,0.5665479759712232,431608420.2482097,4626321405.499671,573876655.8817272,1186694998.8523722,368461943.230274,48641929.92420966,268594446.68365467,79623047.67988198
AUS,IND,2015,0,0.3,0.446401653075951,800583053.5339531,4386115569.6848545,534734485.47252476,1209601245.7594376,280192603.04432654,44171026.89446674,227638975.74135235,73376479.86908399
AUS,IND,2016,0,0.3,0.4646834469215992,777559131.0243664,3764993634.938127,480197253.1392233,887422465.5575228,223895220.19634223,58505672.11089125,238864399.96665353,70762031.06687316
AUS,IND,2017,0,0.3,0.4346695025149065,1339325133.1197064,6450412734.603361,661212417.1422088,1215508375.566832,382240787.71014917,77452368.89838518,294391649.1312158,39545877.82814068
AUS,IND,2018,0,0.3,0.4378712919300829,370476546.8008114,7210592547.534011,767140696.8775616,1171366551.2261922,580645968.3527434,69747673.67774445,325495106.4865949,39097725.04433994
AUS,IND,2019,0,0.3,0.436293296379629,365627447.0802865,5848583260.20962,643313519.8558882,869441910.8739585,442145813.0838605,60748071.54650885,330815885.15222037,41419708.1976555
AUS,IND,2020,0,0.3,0.403735835511221,341040824.3950535,4100293155.904435,526909462.3606726,622714995.7445453,261341727.17055485,75711356.56692494,317023689.31321174,248567604.54460186
AUS,IND,2021,0,0.3,0.417586490011899,405248455.11758417,7919012007.1527405,727153475.8013741,1837539571.349086,339301031.1439089,56590813.866125174,390436976.87397224,60120164.69520932
AUS,IND,2022,4,0.3,0.4527630945163315,572319893.093381,11239136800.894753,885775866.2788721,1615123306.2601566,453647286.807384,79099480.07134108,476580736.48311055,13921878.110999202
AUS,IND,2023,4,0.3,0.476780787139398,777366318.9454721,7565323573.144928,855540626.5041593,1937499151.4375508,407324807.4532078,110351817.15389217,414727626.4791349,12197854.881654207
AUS,IDN,2006,0,0.3,0.6673962463719008,445126200.40415186,1459546673.8272095,632490513.8215115,562466279.6108325,188915018.87015745,112617331.83874607,93525713.89903213,232186635.7283585
AUS,IDN,2007,0,0.3,0.6563710858593963,524316696.2464366,1377957260.9924605,616196656.9240978,494944831.2381002,175611591.4876725,134192142.0163165,94321609.71440867,119369035.38050704
AUS,IDN,2008,0,0.3,0.6589847331970043,610537597.0482204,1394675229.0801675,701626350.1483661,345480315.66673386,257854402.10358268,141228220.6573745,94410399.61116183,218549981.68439287
AUS,IDN,2009,8,0.3,0.6352930875590305,587857431.0508289,1217599206.213253,539936726.6472989,292413489.364605,201272097.57448164,155067784.5500599,94712374.21312435,375017498.3863482
AUS,IDN,2010,8,0.3,0.668383562573659,568895202.8619422,1568475720.3362205,647557992.6508557,400114262.4393753,247362334.90657005,150030012.98476496,101571671.04497027,556256482.7753017
AUS,IDN,2011,8,0.3,0.6320050960091558,600254394.2578797,2145369057.342172,1114272217.3556383,520268836.98008645,271373969.77008325,134189127.51474224,92096720.63001317,708911292.149385
AUS,IDN,2012,8,0.3,0.6405783757861934,1104409822.058954,1666211515.95257,862865007.8217051,600393776.8121918,327587095.5566245,123497036.59510037,90809106.16450295,69716815.03835092
AUS,IDN,2013,8,0.3,0.5357130934745973,1083995724.7468534,1451091216.1626217,885315418.6778646,300708396.0400756,324111097.3679765,95281375.85358734,84889330.67232217,67121744.47869875
AUS,IDN,2014,8,0.3,0.5275901356298573,1455727048.7431247,1277138115.2666383,853652404.2555829,257570579.86134437,213918742.15197372,109564619.46027896,95407214.2598149,66363740.001241215
AUS,IDN,2015,8,0.3,0.3497634641945006,1095769291.6542518,929206484.5651042,804635228.5608313,251806509.24093103,169377274.0071398,98212701.41365233,113117013.61015993,74124072.94792946
AUS,IDN,2016,8,0.3,0.3100492014630368,1257519034.0536163,1073942236.7096276,685590503.1410805,295017463.8031084,203797209.34407333,70436840.70102645,138140972.35539764,84740507.89207001
AUS,IDN,2017,8,0.3,0.3744728925791325,1458008920.9859009,1724355369.0134006,722180570.6618181,291310652.6047766,219862523.5779084,94951306.30180936,158236787.17834905,73585005.67603706
AUS,IDN,2018,8,0.3,0.3917686883744311,1171327743.3849273,1609594903.0953317,668622553.8872535,224143784.62553254,254893459.96435538,112059038.44316457,136496842.990555,73772393.60888
AUS,IDN,2019,8,0.3,0.3941262037137545,1016247495.4010808,1317070527.5637221,521400515.9027094,296136482.64210355,199580667.48692635,91546080.24633053,127729538.98610601,71507763.77102153
AUS,IDN,2020,8,0.3,0.3834372623650417,809079422.0028925,990114490.253672,437543305.3929785,410366606.48860955,168525207.31622154,88942764.42353603,110304369.28788382,129906682.83420591
AUS,IDN,2021,12,0.3,0.3953995204261266,1911101063.458258,1925179226.455433,884128432.5292277,704397476.0046287,286522934.7478864,186708174.70365125,154931250.90412614,96276881.19678794
AUS,IDN,2022,12,0.3,0.3933862108791172,2046473104.112994,1980285273.4845176,891912587.7819772,934809839.2928854,322227620.5096581,254821449.25565812,187331157.2674497,14559320.294859784
AUS,IDN,2023,12,0.3,0.4283874427778851,1618256740.2686052,1927421316.2111993,793791777.5621332,826706415.8162901,277066761.3978249,160824615.4835309,139658426.2483495,19097627.012066692
AUS,JPN,2006,0,0.3,0.6618703609703996,3118451823.655825,11800808722.26268,2351717564.325489,742762320.9189252,6295180798.132901,544844644.3614869,352480387.8678048,1522142346.4748871
AUS,JPN,2007,0,0.3,0.6796566689664888,3103461134.928036,12610680921.504427,2680037139.949452,820676008.0737487,7038822066.97799,1097772261.0513854,440233123.93261296,1019571103.5823433
AUS,JPN,2008,0,0.3,0.648822445822856,3711637335.5712557,24391766330.227924,3119275730.540059,540648921.4075997,8208048469.857219,1113116710.8220842,543747755.7324245,1249989273.841434
AUS,JPN,2009,0,0.3,0.6658942333610729,2972559626.076769,17124733169.06605,2171038610.9435067,215494956.92194644,5980368928.204279,790207887.3305598,509223152.3480258,1184985765.1088665
AUS,JPN,2010,0,0.3,0.6666150123048618,3431731475.294943,22813622058.71634,2982223154.3816833,258596883.15175882,8827843275.504345,934322698.1090354,605923193.1931102,1422702125.648782
AUS,JPN,2011,0,0.3,0.6577614483640425,3895467282.416456,32290584279.855637,3327881929.494529,902553452.51894,8315446770.493006,824189982.4490069,666148864.9727658,1881124813.799658
AUS,JPN,2012,0,0.3,0.6444598684937429,4274136599.673334,28539478551.506954,3136081215.5041556,475660067.41343063,10035038646.110891,743983621.8598604,679803508.4470403,916852029.4843363
AUS,JPN,2013,0,0.3,0.5428794202452252,3559796605.5916057,26853570146.395752,2654942393.571526,544000884.3457445,8413781049.502883,717008643.8820207,655531030.7017555,749548190.0087115
AUS,JPN,2014,4,0.3,0.5640082967498253,3503496783.7205734,23713698600.772602,3636021766.8653684,368377719.5540881,7843533672.39629,677290382.5679479,669820926.1982275,652183571.9249033
AUS,JPN,2015,4,0.3,0.4423767593912635,2989262866.7741694,15044134439.717087,2681567230.903337,482170148.13522923,5773770358.246759,491676458.5156044,533442379.577766,481467318.1300524
AUS,JPN,2016,4,0.3,0.4369089036288571,2376215859.3229103,11460397809.458181,1223943844.3827994,1169473561.4764683,5074157141.626693,364292338.3249981,473697088.8505079,396138132.557439
AUS,JPN,2017,4,0.3,0.4362014187783805,3049535271.0742984,16682161896.819078,1575882092.243984,1427157919.8454304,6917682179.526735,415319545.04014075,565821808.550565,201680246.89976382
AUS,JPN,2018,12,0.3,0.440046897383811,3759376377.6842937,20162836230.371037,2208797693.8955464,1368509937.6407893,8161431699.341215,488907654.79528695,683329201.7104111,234546244.56141666
AUS,JPN,2019,12,0.3,0.4283730307752417,3707097481.50953,20311343109.931362,1842081630.25207,595486379.1944118,7379774883.726955,440213317.4183898,658314816.7957426,237143357.171536
AUS,JPN,2020,12,0.3,0.4078974270744537,2855824208.038907,11951717066.970451,1342941180.8768175,277848185.81964356,6423491904.9344225,339546462.60505784,518854385.30463314,3252462557.4500675
AUS,JPN,2021,12,0.3,0.4359444446542155,3489370444.065382,22618049687.56198,1980055433.4913704,135368577.50868014,9138478067.601767,415445402.679926,766015701.9521801,170093741.13871312
AUS,JPN,2022,12,0.3,0.4329950862646118,4222211063.086888,44237127443.55559,2029604416.2601845,151071260.81027254,9230677124.879698,451395540.44645154,789577306.1216757,19890660.839244198
AUS,JPN,2023,12,0.3,0.4511745509817208,3508046356.8479347,26995291723.40617,1687630212.4882073,125011162.73934299,9856197784.99416,400812853.13455176,804796384.9758931,20513169.41374176
AUS,KOR,2006,0,0.4,0.6848878375633605,791557786.615935,4452448442.933107,1371008871.3865688,325790828.66133016,1767055668.3529055,336228774.5280753,204457432.35815024,1040350243.1639271
AUS,KOR,2007,0,0.4,0.65177857536563,895929175.1906158,5708780850.856722,1815145012.0477254,421723497.49983346,1820144138.1041672,644634803.6711136,256723195.38804346,704619551.2417804
AUS,KOR,2008,0,0.4,0.6642274307859555,895949590.7742176,9954316530.6974,1571758819.89398,461354456.92019325,1627421249.310866,435430662.3053132,292140870.51664114,585486507.5813872
AUS,KOR,2009,0,0.4,0.6842946801248758,693441233.0903556,7230921632.291753,1310501503.7879632,632986220.7921094,1448799303.9247243,378396806.6500059,334715588.4292597,683811087.0338267
AUS,KOR,2010,0,0.4,0.679062735278004,958345217.8838413,11822822893.369768,1702805412.5579233,671347166.732178,2481141050.178775,454499961.64448303,404499694.5825822,909576171.050447
AUS,KOR,2011,0,0.4,0.6490693672005403,1192986591.438803,15654553289.441723,1947636530.8123314,515282589.39546263,2691978039.022882,486271894.2082159,394032480.7087975,1193151320.971788
AUS,KOR,2012,0,0.4,0.6694906664382906,1397105142.7176912,13541956205.961378,1442305462.1159542,362676445.1555363,2278475592.0315323,380757092.77607065,528417391.1919855,329314028.0498482
AUS,KOR,2013,0,0.4,0.5586771076511755,1561688110.2687001,11888858700.977924,1355890682.853442,334234801.5916905,2000554121.202072,295596863.6915803,434970852.3981979,201521195.01639378
AUS,KOR,2014,4,0.4,0.5667259018911489,1616541192.0373452,10901299750.9253,1535953386.753416,292715199.00794196,1677773849.784025,279048293.7595886,482193586.2621528,183525877.4702294
AUS,KOR,2015,4,0.4,0.4462564569315592,1419220016.9767716,7928074875.734714,1202105971.7966077,275777933.7398577,1387968207.786812,223406124.32311356,138270668.08981112,126023305.55231197
AUS,KOR,2016,4,0.4,0.443164732644043,1288021662.433159,6342932280.479616,1242444247.3774066,220129274.69101584,1470664203.593422,256064575.5454112,139516378.12003422,116761649.75993423
AUS,KOR,2017,4,0.4,0.4141176063845277,960120700.7873724,7154660693.223685,781299371.9422973,184382384.13327998,4357903023.526396,190745582.5557162,139459330.8704622,92002096.9607914
AUS,KOR,2018,4,0.4,0.431788887844505,1425963617.7840953,10486676983.502386,1285784555.5895793,221949486.12613752,1802913841.240843,243858482.52657974,193598983.16550583,157251362.06487224
AUS,KOR,2019,4,0.4,0.4509528194235832,1423802800.281614,9950105698.032513,1198939064.6915069,160906731.84082794,1838868815.0226707,227555768.5079202,213735962.55612597,169012007.06682017
AUS,KOR,2020,4,0.4,0.4141156735236119,1441579154.341498,7687458397.126003,1430686944.901223,213124874.98530993,1614117366.4024594,209940364.2893068,205763095.53360254,876449162.4205953
AUS,KOR,2021,4,0.4,0.450454473578425,1861502829.7232733,14647673901.642479,1328538752.6329935,914000864.7535357,2292425106.974594,205506895.78355953,314941443.63360983,218216732.85595354
AUS,KOR,2022,4,0.4,0.4257698180899242,2120527871.3894804,19574003450.44503,1558561308.6765845,642736443.3222353,2673343621.5129485,236557568.29583895,671784464.3732979,16993815.984584026
AUS,KOR,2023,4,0.4,0.4517524182045338,1691774362.6723175,13696468400.24517,1300195254.852411,421050409.6668546,2215185686.622172,154202616.756198,259288150.46059808,10838382.724274902
AUS,MYS,2006,0,0.4,0.6783884754803501,202728762.48485392,715243627.6644037,466701892.5735881,87635651.29901795,130182490.04829249,371264715.3408477,67513152.80280425,286679275.78619224
AUS,MYS,2007,0,0.4,0.6536428455464159,258572682.04408145,956551074.6516448,598254697.0064423,57579006.59404182,157574111.66370764,580560708.0794187,91659959.69982934,153828752.26083368
AUS,MYS,2008,0,0.4,0.6879048057989269,300155824.7769618,1395846653.2531302,641955107.2213062,63984706.69223412,158221853.25809988,663711515.5833108,98887385.84316483,218356185.37179157
AUS,MYS,2009,8,0.4,0.6629925881624987,232026438.8331761,801281036.4966797,527492346.0478879,57735786.03385432,91108591.56436247,612536856.8754772,84858481.61252062,177903822.53604174
AUS,MYS,2010,8,0.4,0.6522947633146645,257798573.12126026,1401433148.2930422,593896767.848869,97251502.18480226,149707338.23568994,672633983.3232586,98219915.41406448,176257491.57901332
AUS,MYS,2011,8,0.4,0.6462099591762693,363704646.3838571,1945935535.1997883,902169593.2523361,142049388.4431796,150086090.48908696,673176518.7433472,131518185.12586716,336537386.36253726
AUS,MYS,2012,12,0.4,0.6629839105700676,496651955.5520323,2416274243.172887,1033394242.9867506,143286044.42729202,167528656.84999627,625569761.5539336,134628254.17088148,130581593.28622603
AUS,MYS,2013,12,0.4,0.5528647619547297,516231603.5693446,2167950735.203698,1125689420.7240667,122208470.69919266,174648099.2241312,565549100.5822991,125298465.49840285,111120680.49886476
AUS,MYS,2014,12,0.4,0.5092928047023403,567603707.9725586,2236922872.28529,1247990711.9570017,118659669.35536271,161281981.88542882,523798439.4399586,126802937.28954777,133099167.81485201
AUS,MYS,2015,12,0.4,0.3996480661311,515641393.82697636,1170519874.3123138,759980602.2728658,77027547.08016859,103443392.89236604,412677428.82399887,95811522.0490593,114950846.74225058
AUS,MYS,2016,12,0.4,0.3682998584935387,479182087.4167415,1518924451.1794329,833824571.2380066,64615959.24906111,118862617.49118276,388171309.46948206,137027419.3737136,124596832.5823799
AUS,MYS,2017,12,0.4,0.3902496339903608,463035896.27417034,1860571477.6136737,857733306.2429929,72154344.71948528,135177458.4479917,375830562.294343,130468713.76079625,155392912.64654672
AUS,MYS,2018,12,0.4,0.3804675489622302,470690462.99133897,2470072589.7722373,992724477.617729,86860189.43674783,212017541.75825024,440332161.5984999,128842843.75264362,151450453.07255375
AUS,MYS,2019,12,0.4,0.3618407002265564,574676320.7035019,2655621337.8057237,1135053568.8548682,104615202.16130774,160994387.65043437,521105028.10011244,182776636.55163595,106509198.17241524
AUS,MYS,2020,12,0.4,0.3546068184339096,540851257.4584383,1711518286.2251964,832523655.619878,111420695.89761792,129596611.87779507,388112203.2719041,146728514.7210404,307598470.9281294
AUS,MYS,2021,12,0.4,0.4486062882832053,665898471.5680456,2688269418.3195586,926755514.2560893,156734324.5720807,123068468.97143783,437315509.8132358,152475096.39194137,58493372.10761045
AUS,MYS,2022,12,0.4,0.4480597719978978,877650387.0318161,3827536099.0242047,1348078839.767527,174167315.59506336,188272563.8453588,574686320.4441553,226892264.899342,3880241.392532687
AUS,MYS,2023,12,0.4,0.3924714858173365,527992179.94168156,3420934045.7914286,876664422.6040255,138574253.973687,122489179.18742228,324087694.5981052,174132627.53578302,2103900.3678674903
AUS,NLD,2006,0,0.3,0.6924307605400406,302257838.54204965,1147134115.322477,264309798.16281462,39319575.329766035,111506516.49401048,58240086.54257012,283083726.7366909,205736694.86962104
AUS,NLD,2007,0,0.3,0.6346670053318075,352219480.8437976,1074699363.3469815,342272025.57242894,33753987.82159166,143045048.94898665,72021255.62532419,294350688.1922321,188806277.64865705
AUS,NLD,2008,0,0.3,0.6621203856447395,456183553.06310016,1363212020.29019,285312375.1660261,34029052.47211183,177748583.2683474,68370352.8016781,465991628.99268657,249007793.9458598
AUS,NLD,2009,0,0.3,0.6697783820193272,380842994.0292477,484979219.66577244,189780705.9144504,25442586.198103346,78523858.41216181,44558568.81394201,281433512.87877953,135481626.0875428
AUS,NLD,2010,0,0.3,0.6747236714392119,378926253.21463376,1079365696.819143,245949169.46054968,31778093.94628054,105758848.0577855,63960774.28042712,417994095.5979477,119514940.62323269
AUS,NLD,2011,0,0.3,0.6745848116592579,959190645.1079965,1445638095.5135248,291377950.6443213,31598031.886336513,128756772.37619603,59205025.35084039,564030198.6168538,132892176.50393069
AUS,NLD,2012,0,0.3,0.6539668065279871,794310319.4665911,1033618884.8601332,298213415.6417165,27632973.56523705,190185244.03368425,52094299.04711438,443160371.7604308,105206891.6250925
AUS,NLD,2013,0,0.3,0.54907552907114,563219091.9447707,754086105.8395398,207254968.77123153,22103638.85449475,120036129.69185004,62530074.164042905,315145196.15078527,89488474.58328499
AUS,NLD,2014,0,0.3,0.5307864983064765,361099767.9608423,594060753.8691442,197104272.66054878,17283050.26926674,115159132.37776913,54641498.18768238,246723959.50339696,102356621.17134921
AUS,NLD,2015,0,0.3,0.3658599809931091,418942638.0985575,517639037.38866955,183187634.56930718,16737431.819355726,81924626.98828118,37836331.677053615,248824407.17929944,123349492.27947563
AUS,NLD,2016,0,0.3,0.3709101717510404,394132148.60785425,552959159.136218,167549487.48193172,19937937.512075827,69078086.04564099,45552590.32900265,245409778.59541065,178033868.29186612
AUS,NLD,2017,0,0.3,0.4130234566572224,410206299.56574345,664304639.235138,193093340.55332068,16640507.500481088,82710813.64615376,47357581.580496736,245585988.26516387,105212893.65350263
AUS,NLD,2018,0,0.3,0.3746178230809186,435777504.64297926,884744275.0738232,264747905.09680673,18564472.600178197,117946735.6569961,52717991.531876676,287212120.78416497,119291746.61317478
AUS,NLD,2019,0,0.3,0.3633305634354454,391334786.6767815,732431292.7412537,239200352.1103281,14180834.36839207,135621430.34439057,54108372.24612203,251873293.3800599,90665062.1326723
AUS,NLD,2020,0,0.3,0.336896489491531,469543763.2690102,410639398.2084108,177225543.88566703,15007336.216127831,85436453.0860938,59637603.18928646,227354553.1281395,113113365.01726414
AUS,NLD,2021,0,0.3,0.431816500216869,533375691.9394021,787771620.766607,198366530.2810705,16538377.974940674,243894761.04016992,57530496.74355718,245397299.38769045,125661541.86656204
AUS,NLD,2022,0,0.3,0.3854578859965594,966328679.8419065,2372987747.250404,357564153.9295917,29937443.51469194,215869778.49602875,77684353.08087786,396982688.7840948,9247139.102404026
AUS,NLD,2023,0,0.3,0.4258393377818378,574805736.424668,1148453331.7412484,219551381.4793359,25674526.817079578,205832800.92760515,108388781.13491207,300758160.3613979,23420401.11375297
AUS,PHL,2006,0,0.3,0.6306794105071618,153668318.71264064,283975858.20696384,120063561.69789724,14989460.15062162,47974265.84761902,65190756.014257476,75451461.54534079,105453869.82465926
AUS,PHL,2007,0,0.3,0.689947443660202,164264284.7254205,361523942.4559651,179755852.00547287,17080473.632780388,70016396.2306936,60236818.35404768,101797287.604033,38778320.99158674
AUS,PHL,2008,0,0.3,0.7000005767605635,273014967.9524881,457688667.74975175,165095031.17981556,18028007.289935064,77859268.34341963,68033944.97311969,125796058.31660122,135661270.19486895
AUS,PHL,2009,8,0.3,0.6703114647350901,221266682.8913231,205419129.64149204,158671308.68003124,12280199.152762638,68278670.0148895,52231536.81560009,127763864.80391476,107840159.99998665
AUS,PHL,2010,8,0.3,0.6922893516447692,239833549.43186063,336181361.65006346,215379215.0831673,14658296.98534472,99519644.94266261,68385010.54803415,135671655.19829825,68631106.16056868
AUS,PHL,2011,8,0.3,0.6674996727715669,293042830.77532756,351413169.7107967,289162644.86196595,21823799.256687604,89369567.1050769,81838943.5741506,152555410.68356758,308147106.0324269
AUS,PHL,2012,8,0.3,0.6897245142939655,674266780.3496071,438886942.7508253,269416769.2685258,23432106.2412655,91707084.70309544,133199509.72840078,166330618.38241652,48350204.57586341
AUS,PHL,2013,8,0.3,0.5536705588122659,338672528.8833606,453142557.35908633,151905218.06965712,28672787.802265104,79732484.36841442,88660675.8951051,114810974.6011426,45042645.02096844
AUS,PHL,2014,8,0.3,0.5632139387655306,523007839.26139265,461006166.57554287,105000742.99784833,33130493.270605493,61910600.83649381,80522744.0143642,81977642.76729056,40738874.27646223
AUS,PHL,2015,8,0.3,0.419501612252553,358189509.4579319,317097589.9482137,146810633.9172692,43239826.638312854,64842171.943130076,77346492.18688983,59892352.84938899,45919023.05886361
AUS,PHL,2016,8,0.3,0.37631410152752,343735315.8930933,400928731.93757796,152682391.06419224,43602005.4163962,51821799.738388956,46854920.61630825,54594167.2981184,52879804.03592445
AUS,PHL,2017,8,0.3,0.3380212991528206,563626376.1668988,567073056.9639958,150923518.26628244,60542974.9736845,61280363.77237412,90016086.5334325,81649599.33250839,40677463.990823284
AUS,PHL,2018,8,0.3,0.3456101695854947,539572904.841452,416011587.0653623,180799900.27860188,53516134.99164932,61354571.24638328,87629082.37505199,71645053.73319821,39757357.46830065
AUS,PHL,2019,8,0.3,0.3840278885139133,642759813.5399863,558560856.1815016,166537157.33037877,37640348.941249095,73014245.82935472,107695970.80812262,83328315.72868203,43801019.640724726
AUS,PHL,2020,8,0.3,0.4011010984244896,415176526.3675169,315017623.4555198,127614701.1916027,19230193.77621336,61151642.30452655,76667088.27433951,59857234.33602003,200794494.29426113
AUS,PHL,2021,8,0.3,0.4455440263592506,1266268265.1564145,485832951.1912284,314169069.02338463,52361783.88919902,127192395.04610254,161758742.02702326,111335745.84013854,49696471.82650922
AUS,PHL,2022,8,0.3,0.4945898260773925,1540241305.0027204,414334306.52801836,251953718.40680364,72602671.626432,115434154.85297841,139576393.30405593,121694527.18414457,51513963.09484686
AUS,PHL,2023,8,0.3,0.4801015631699122,1268376521.653109,483333368.71122724,288033534.677679,90544677.09522334,105195718.08350274,118519109.09916687,179225841.77860218,32824860.90148926
AUS,SGP,2006,4,0.4,0.6855430919120674,205594534.2778514,1602875511.1322703,240164024.66331223,391377197.46680826,86734812.31787686,213482981.55125412,173555859.18505916,960999079.4055667
AUS,SGP,2007,4,0.4,0.659948191991188,204666813.87202722,1543488966.2083752,257826779.2549094,368995219.90349793,96629905.2762013,269639291.0839366,135933353.74220893,809295190.658843
AUS,SGP,2008,4,0.4,0.6602208455651797,238183567.30699065,2724044541.4696927,323860121.5195162,467753120.8889167,291565646.6891642,272546635.81212866,145457675.0538949,1116689299.2596958
AUS,SGP,2009,12,0.4,0.672245253221346,256042923.22297847,1700362293.442841,295468981.48628575,663016847.2248956,120199378.07397962,283175639.3778141,165346113.68439615,954383855.4868093
AUS,SGP,2010,12,0.4,0.6631710235806638,330959017.9532108,2102038472.5985584,265032273.20272678,437515245.8367168,108577974.83116424,326243506.74300283,189718456.05778292,818085420.7768369
AUS,SGP,2011,12,0.4,0.7059905932316884,496976342.6558743,3041222727.638197,300743287.33611125,517720143.25050247,519652638.078763,299176371.5368826,242855981.9264327,1169747483.5772362
AUS,SGP,2012,12,0.4,0.7022604344546233,586784845.9499117,4609177691.615907,279773075.9935501,516711959.10036385,357711294.9791323,387791453.5575036,369327547.19089574,149367763.6127363
AUS,SGP,2013,12,0.4,0.5654224589859899,546818242.0744419,3318817361.388164,234689275.49614984,311203376.1454549,167504359.0389723,304251217.13602704,259083458.4227755,121646022.29801345
AUS,SGP,2014,12,0.4,0.5463333926313967,678440652.2690791,4070675896.574559,292766249.1999327,1169048749.8093657,217100625.0245758,361503665.5248801,304075238.5210013,142462907.07660568
AUS,SGP,2015,12,0.4,0.4890890900508959,665819425.5529728,2255211934.9727664,358187261.47834283,713878262.0622056,156325888.58585173,416769254.6951968,181552296.34081846,155671996.3118448
AUS,SGP,2016,12,0.4,0.4737570923149219,744878504.1758684,1911472213.0787942,202453986.94549856,319104111.59459275,131216074.82471222,355675852.52234787,196371578.08850262,169312670.7696833
AUS,SGP,2017,12,0.4,0.4673746906984814,702158172.1084511,2492627719.230202,208041836.0812882,404781755.64028066,182153627.01785073,325592542.76332754,261319717.05573326,187249110.1028659
AUS,SGP,2018,12,0.4,0.4608043219825359,667370558.1577667,4188460026.4951935,233724363.2982098,523865539.8956032,221670787.52703714,312877539.96985483,324319038.9635331,167528849.692802
AUS,SGP,2019,12,0.4,0.4556277691647231,877515264.289016,4181707215.019786,275998936.34238,843865585.152382,163857903.76477513,405281235.73415756,401081553.6636815,218746578.0338227
AUS,SGP,2020,12,0.4,0.4422072464114801,852466968.891135,3784057239.719644,240466958.6266897,702320257.3643371,155449021.89591497,316730789.8373421,385299238.8888545,759749940.7760826
AUS,SGP,2021,12,0.4,0.4621471537521385,1220827417.099465,6707961347.57618,328315857.749002,1545411767.7967875,155384310.0655424,516239048.82912385,572542344.8151422,226761234.06875658
AUS,SGP,2022,12,0.4,0.478345893200413,952438004.1743095,6362278162.459294,289817093.9382478,1373470821.9650972,291588480.9967891,458603658.0390513,526643830.4288307,16702219.998379743
AUS,SGP,2023,12,0.4,0.4948101455624665,795225855.4415509,5433323808.140591,315500883.96228373,1025173837.7430974,244592994.6076476,342819477.3650818,451494439.8316219,12775198.908125732
AUS,CHE,2006,0,0.0,0.6500883371391,18781122.61783873,12372541.241748562,49931736.43880648,49888978.823191084,8898792.329273047,7923520.017059917,125014333.13150492,50325487.40057722
AUS,CHE,2007,0,0.0,0.6777630054274231,72968928.31487061,46896644.82547351,151893385.37114865,638976826.2973168,21288574.619294632,57734125.573865324,342679446.7620178,149179476.23601264
AUS,CHE,2008,0,0.0,0.6297265679101631,24314670.8445175,13389758.409343548,61463054.432118684,47575736.50234113,31968447.0682204,12736394.88138107,146277252.5556486,40927453.306429066
AUS,CHE,2009,0,0.0,0.674250541637192,32615738.92151843,15504137.475899896,65467763.26585686,46539306.144936875,14549638.423926873,10148262.825122816,185898897.15641347,37666367.78632479
AUS,CHE,2010,0,0.0,0.6885846666705254,25442663.04369466,14982074.786005173,38730470.91412197,36304685.309071034,7357317.324688037,9256460.574844021,124022151.48333386,33705584.56424125
AUS,CHE,2011,0,0.0,0.6675684798314381,54446171.88471219,22836480.71556062,67725144.06309927,214983830.742649,18091296.51607747,13326461.03763605,231838547.1905768,57259523.84968852
AUS,CHE,2012,0,0.0,0.6604579892271933,54170727.338961005,22636652.000434898,67212062.83519161,225108568.23927477,11493616.434742868,11972048.204410166,237323145.95247477,60762282.9945098
AUS,CHE,2013,0,0.0,0.5647113252138576,63888149.62565695,17815754.556978572,79503584.81285042,271447916.5584166,15295075.172981206,17775110.681416363,278959169.40628076,33106855.185419075
AUS,CHE,2014,0,0.0,0.5438812167814931,42042592.00496607,11773539.170570403,51269582.32831696,106035109.8620523,14929287.447532868,6040769.437906796,208175000.03067297,31744999.717981562
AUS,CHE,2015,0,0.0,0.4393215737173101,42119169.48008309,10779963.424664497,48679639.17923635,94975253.10010889,10386596.146047052,7932103.456388036,241856903.97531778,36648643.23815429
AUS,CHE,2016,0,0.0,0.4647231395360428,87948996.7213748,22845192.351326536,96320761.29652007,269097353.9936216,24305788.501362387,20627661.88866414,389658641.9573712,80357843.28975926
