COUNTRY,ECONOMIC_ACTIVITY,TIME_PERIOD,OBS_VALUE
PER,Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,0.063107144
PER,Wholesale and retail trade; repair of motor vehicles and motorcycles,2020,0.063107144
PER,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,0.063107144
PER,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,0.063107144
PER,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,0.063107144
PER,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,0.063107144
SVN,Freight transport by road,2014,0.030546207
SVN,Freight transport by road,2015,0.030546207
SVN,Freight transport by road,2016,0.04581931
SVN,Freight transport by road,2017,0.04581931
SVN,Freight transport by road,2018,0.04581931
SVN,Freight transport by road,2019,0.04581931
SVN,Freight transport by road,2020,0.04581931
SVN,Freight transport by road,2021,0.04581931
SVN,Freight transport by road,2022,0.04581931
SVN,Freight transport by road,2023,0.04581931
SVN,Freight transport by road,2024,0.04581931
THA,"Motion picture, video and television programme activities",2014,0.1668461747467518
THA,"Motion picture, video and television programme activities",2015,0.1668461747467518
THA,"Motion picture, video and television programme activities",2016,0.1668461747467518
THA,"Motion picture, video and television programme activities",2017,0.1668461747467518
THA,"Motion picture, video and television programme activities",2018,0.1668461747467518
THA,"Motion picture, video and television programme activities",2019,0.1668461747467518
THA,"Motion picture, video and television programme activities",2020,0.1668461747467518
THA,"Motion picture, video and television programme activities",2021,0.1668461747467518
THA,"Motion picture, video and television programme activities",2022,0.1390384789556265
THA,"Motion picture, video and television programme activities",2023,0.1390384789556265
THA,"Motion picture, video and television programme activities",2024,0.1390384789556265
COL,Telecommunications,2014,0.013501131
COL,Telecommunications,2015,0.013501131
COL,Telecommunications,2016,0.013501131
COL,Telecommunications,2017,0.018001508
COL,Telecommunications,2018,0.018001508
COL,Telecommunications,2019,0.018001508
COL,Telecommunications,2020,0.018001508
COL,Telecommunications,2021,0.018001508
COL,Telecommunications,2022,0.027002262
COL,Telecommunications,2023,0.027002262
COL,Telecommunications,2024,0.027002262
LUX,"Financial service activities, except insurance and pension funding",2014,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2015,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2016,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2017,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2018,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2019,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2020,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2021,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2022,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2023,0.018556701
LUX,"Financial service activities, except insurance and pension funding",2024,0.018556701
KOR,"Motion picture, video and television programme activities",2014,0.1112307831645012
KOR,"Motion picture, video and television programme activities",2015,0.1112307831645012
KOR,"Motion picture, video and television programme activities",2016,0.097326935
KOR,"Motion picture, video and television programme activities",2017,0.1112307831645012
KOR,"Motion picture, video and television programme activities",2018,0.1112307831645012
KOR,"Motion picture, video and television programme activities",2019,0.1112307831645012
KOR,"Motion picture, video and television programme activities",2020,0.083423087
KOR,"Motion picture, video and television programme activities",2021,0.083423087
KOR,"Motion picture, video and television programme activities",2022,0.097326935
KOR,"Motion picture, video and television programme activities",2023,0.097326935
KOR,"Motion picture, video and television programme activities",2024,0.097326935
PER,Cargo handling,2014,0.1241449266672134
PER,Cargo handling,2015,0.1241449266672134
PER,Cargo handling,2016,0.1241449266672134
PER,Cargo handling,2017,0.1241449266672134
PER,Cargo handling,2018,0.1241449266672134
PER,Cargo handling,2019,0.1241449266672134
PER,Cargo handling,2020,0.1241449266672134
PER,Cargo handling,2021,0.1241449266672134
PER,Cargo handling,2022,0.1241449266672134
PER,Cargo handling,2023,0.1241449266672134
PER,Cargo handling,2024,0.1241449266672134
CRI,Air transport,2014,0.014245166
CRI,Air transport,2015,0.014245166
CRI,Air transport,2016,0.014245166
CRI,Air transport,2017,0.014245166
CRI,Air transport,2018,0.014245166
CRI,Air transport,2019,0.014245166
CRI,Air transport,2020,0.014245166
CRI,Air transport,2021,0.014245166
CRI,Air transport,2022,0.014245166
CRI,Air transport,2023,0.014245166
CRI,Air transport,2024,0.014245166
MEX,Programming and broadcasting activities,2014,0.4706083796918392
MEX,Programming and broadcasting activities,2015,0.4894327148795128
MEX,Programming and broadcasting activities,2016,0.4894327148795128
MEX,Programming and broadcasting activities,2017,0.4894327148795128
MEX,Programming and broadcasting activities,2018,0.4894327148795128
MEX,Programming and broadcasting activities,2019,0.4894327148795128
MEX,Programming and broadcasting activities,2020,0.4894327148795128
MEX,Programming and broadcasting activities,2021,0.4894327148795128
MEX,Programming and broadcasting activities,2022,0.4894327148795128
MEX,Programming and broadcasting activities,2023,0.4894327148795128
MEX,Programming and broadcasting activities,2024,0.4894327148795128
SWE,Freight transport by road,2014,0.04581931
SWE,Freight transport by road,2015,0.04581931
SWE,Freight transport by road,2016,0.04581931
SWE,Freight transport by road,2017,0.04581931
SWE,Freight transport by road,2018,0.04581931
SWE,Freight transport by road,2019,0.04581931
SWE,Freight transport by road,2020,0.04581931
SWE,Freight transport by road,2021,0.04581931
SWE,Freight transport by road,2022,0.04581931
SWE,Freight transport by road,2023,0.04581931
SWE,Freight transport by road,2024,0.04581931
SWE,Programming and broadcasting activities,2014,0.004962779
SWE,Programming and broadcasting activities,2015,0.004962779
SWE,Programming and broadcasting activities,2016,0.004962779
SWE,Programming and broadcasting activities,2017,0.004962779
SWE,Programming and broadcasting activities,2018,0.004962779
SWE,Programming and broadcasting activities,2019,0.004962779
SWE,Programming and broadcasting activities,2020,0.004962779
SWE,Programming and broadcasting activities,2021,0.004962779
SWE,Programming and broadcasting activities,2022,0.004962779
SWE,Programming and broadcasting activities,2023,0.004962779
SWE,Programming and broadcasting activities,2024,0.004962779
PRT,Water transport,2014,0.028384994
PRT,Water transport,2015,0.028384994
PRT,Water transport,2016,0.028384994
PRT,Water transport,2017,0.028384994
PRT,Water transport,2018,0.028384994
PRT,Water transport,2019,0.028384994
PRT,Water transport,2020,0.028384994
PRT,Water transport,2021,0.028384994
PRT,Water transport,2022,0.037846658
PRT,Water transport,2023,0.037846658
PRT,Water transport,2024,0.037846658
HUN,Legal activities,2014,0.018277251
HUN,Legal activities,2015,0.018277251
HUN,Legal activities,2016,0.018277251
HUN,Legal activities,2017,0.018277251
HUN,Legal activities,2018,0.018277251
HUN,Legal activities,2019,0.018277251
HUN,Legal activities,2020,0.018277251
HUN,Legal activities,2021,0.018277251
HUN,Legal activities,2022,0.018277251
HUN,Legal activities,2023,0.018277251
HUN,Legal activities,2024,0.018277251
ZAF,Construction,2014,0.02828365
ZAF,Construction,2015,0.02828365
ZAF,Construction,2016,0.02828365
ZAF,Construction,2017,0.02828365
ZAF,Construction,2018,0.02828365
ZAF,Construction,2019,0.02828365
ZAF,Construction,2020,0.02828365
ZAF,Construction,2021,0.02828365
ZAF,Construction,2022,0.02828365
ZAF,Construction,2023,0.02828365
ZAF,Construction,2024,0.02828365
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2014,0.010081153
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2015,0.010081153
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2016,0.010081153
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2017,0.010081153
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2018,0.010081153
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2019,0.01512173
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2020,0.01512173
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2021,0.01512173
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2022,0.01512173
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2023,0.01512173
DEU,"Insurance, reinsurance and pension funding, except compulsory social security",2024,0.01512173
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2014,0.056778263
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2015,0.056778263
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2016,0.056778263
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2017,0.056778263
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2018,0.056778263
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,0.047660094
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2020,0.047660094
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,0.047660094
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,0.047660094
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,0.047660094
ISL,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,0.047660094
ESP,Construction,2014,0.009217621
ESP,Construction,2015,0.009217621
ESP,Construction,2016,0.009217621
ESP,Construction,2017,0.009217621
ESP,Construction,2018,0.009217621
ESP,Construction,2019,0.009217621
ESP,Construction,2020,0.009217621
ESP,Construction,2021,0.009217621
ESP,Construction,2022,0.009217621
ESP,Construction,2023,0.009217621
ESP,Construction,2024,0.009217621
SWE,Postal and courier activities,2014,0.098209316
SWE,Postal and courier activities,2015,0.098209316
SWE,Postal and courier activities,2016,0.098209316
SWE,Postal and courier activities,2017,0.098209316
SWE,Postal and courier activities,2018,0.098209316
SWE,Postal and courier activities,2019,0.098209316
SWE,Postal and courier activities,2020,0.098209316
SWE,Postal and courier activities,2021,0.098209316
SWE,Postal and courier activities,2022,0.098209316
SWE,Postal and courier activities,2023,0.098209316
SWE,Postal and courier activities,2024,0.098209316
MEX,"Motion picture, video and television programme activities",2014,0.1189660280942917
MEX,"Motion picture, video and television programme activities",2015,0.1189660280942917
MEX,"Motion picture, video and television programme activities",2016,0.1189660280942917
MEX,"Motion picture, video and television programme activities",2017,0.1189660280942917
